image_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50
pliers_3_2_159,3.13459,-2.78209,3.7633,0.361037,1.73072,-1.44783,-1.77142,2.85712,11.9025,9.62998,1.69035,2.3599,-2.88938,-2.65099,0.823766,-1.77131,-0.47964,-3.64924,-0.951948,-1.69358,-0.615469,-2.79149,-0.43671,-3.15347,1.42264,-2.41558,-0.861356,-0.796479,-0.790708,-0.476351,-0.197797,4.60026,-0.853444,-1.01824,-1.21225,-0.96271,1.7564,-0.279062,-1.25863,-0.79915,-2.20734,2.15213,-5.99669,-3.2224,0.0320524,-0.29926,0.120389,-0.943673,-1.50455,-0.436961,2.42067
pliers_3_4_133,0.131674,-1.55268,0.092469,0.873704,1.81131,-1.34247,-1.86615,3.07903,16.4379,2.68943,5.06692,2.47897,-2.96593,-3.05624,0.455144,-0.496901,0.307312,-4.15507,-3.1702,-2.45871,0.339876,-2.7998,-5.04191,-1.92495,4.99823,-1.0885,-1.67646,-0.35109,1.28024,-0.578276,0.403762,6.88003,0.623715,-0.600102,0.713919,-2.90877,0.133579,-0.707365,-1.54921,-1.70392,-1.33924,-0.0245437,-4.49694,0.496849,0.349591,-2.59914,-1.64933,-3.3681,-1.50419,-0.157898,3.23226
pliers_3_4_41,0.426604,-2.01513,0.69008,0.627716,2.46192,-1.27219,-2.32016,1.94229,16.3924,4.4273,4.60917,2.25075,-3.07146,-3.00061,0.0984595,-0.0570509,-0.643401,-4.70252,-2.70696,-2.10799,1.3573,-3.70381,-4.98708,-2.39408,4.9533,-0.743278,-1.53561,-0.59616,0.73711,-0.253065,-0.0112743,6.36713,0.158302,-0.47662,0.409446,-3.41518,1.71124,-1.43972,-1.48913,-3.06188,-1.01777,-0.593762,-4.33481,-0.162816,0.158082,-1.92784,-0.348363,-3.51221,-0.0820496,-0.137811,3.26483
pliers_4_1_184,-1.40119,-1.00909,4.36751,0.16924,5.33404,-0.361829,-3.91745,3.76491,17.6317,6.33415,1.8147,0.28063,-3.80903,-2.68612,-1.62253,-1.84565,0.444264,-2.4741,-2.52553,-1.34306,-2.28592,-1.1111,-2.28564,-2.3764,2.28987,-1.4908,-3.03724,0.832048,-0.0837192,0.239755,0.911245,2.79568,0.338929,-1.63931,0.238361,-1.28557,1.60915,-2.73759,-1.86963,1.75665,-1.8245,-0.983111,-1.91933,-1.88428,-1.52163,-1.62362,-0.779133,-3.42778,-1.30386,0.60077,5.27155
pliers_4_1_4,-0.851569,-1.07687,3.81609,0.620585,4.50986,-0.352908,-5.16431,3.15065,18.2836,6.95635,2.2847,0.549814,-3.90612,-2.92438,-1.00307,-2.1845,0.831592,-2.51698,-2.89296,-1.06333,-2.01968,-1.79204,-2.64503,-2.39433,1.96045,-0.906279,-2.64991,0.990224,0.472249,0.692821,0.559129,4.04234,-0.284842,-1.55939,1.07611,-1.97368,1.7683,-2.31475,-1.64466,0.083997,-1.62332,-0.764433,-2.82858,-2.31438,-1.44864,-1.76855,-0.436521,-3.83795,-1.12959,0.151467,5.41314
pliers_4_2_15,-0.122248,-2.00482,3.62071,0.528978,1.87087,-0.602135,-5.31019,1.59501,17.8016,7.29886,2.75894,0.215057,-2.27741,-2.11585,-0.620333,-2.26114,-0.110049,-3.07028,-3.04537,-0.794187,-1.69517,-0.968592,-1.66454,-2.62992,3.17721,-2.03623,-3.40483,1.72196,2.07492,0.400552,0.632697,2.47727,-1.09585,-1.53392,0.985758,-2.33669,2.31352,-2.56033,-1.59613,0.404964,-1.39548,-0.31362,-2.66655,-1.2809,-0.788608,-1.61024,-0.748281,-3.77775,-0.727534,0.661548,4.5858
pliers_4_2_2,-0.729184,-1.23786,2.2535,1.1683,1.23106,-1.46697,-6.00055,1.62611,19.9705,4.40359,3.96198,0.0207983,-3.09212,-2.86399,-0.559612,-2.77845,0.74906,-2.35749,-3.62632,-0.88886,-1.01108,-2.34407,-3.15375,-2.35386,4.75975,-0.880311,-3.32392,1.80799,1.02417,2.01825,1.83802,4.15675,-0.853686,-0.776609,2.18801,-2.45252,0.543356,-1.49572,-2.12858,-1.49992,-0.840378,0.529367,-3.98014,-0.736439,-0.733539,-2.65965,-1.15974,-3.30901,-1.23856,0.0487794,4.55205
pliers_4_4_8,1.69223,-1.43967,3.61555,0.377882,1.04886,-0.159819,-5.99484,1.50149,18.764,2.74227,3.89817,0.0256083,-3.46441,-1.54311,-1.4492,-2.582,-0.253651,-3.30853,-3.89279,-2.53834,-0.451656,-2.46509,-4.28669,-2.94786,3.68551,-1.20924,-3.14543,3.97014,2.86153,1.64684,1.09417,3.63975,-0.973502,-1.72501,2.69459,-2.73867,1.7186,-1.6721,-1.08405,-2.07097,-1.12223,-0.290704,-1.94972,-0.0744057,-0.447882,-2.7277,-1.08613,-4.97479,-0.683218,1.46787,5.23553
pliers_5_1_161,0.471921,-2.42477,3.54387,-0.146842,3.82388,0.0857769,-3.84736,3.17066,17.083,7.89032,4.30003,0.095592,-1.15075,-1.9985,0.118273,-1.62258,-1.40379,-2.55856,-0.595317,-2.40953,-1.73927,-2.74349,-1.58639,-3.03838,1.14002,-1.1497,-3.23926,-1.0643,0.194553,-0.46339,-0.472747,5.42781,0.0978989,-0.375034,-0.586092,-1.64487,3.04673,-1.5879,-1.45393,0.065815,-3.00708,-1.36716,-3.46317,-1.28094,-1.98251,-2.42885,-1.30872,-4.16242,-2.53434,0.905753,6.24269
pliers_5_1_31,-0.504143,-0.217002,1.41816,0.890342,2.29721,-0.110287,-4.47806,2.87989,17.0638,3.53357,7.96143,0.844647,-0.961685,-3.05544,-0.659735,-1.18023,0.573992,-2.68391,-1.03068,-2.14272,-0.362094,-3.35794,-2.89254,-2.37663,6.17353,-0.558181,-2.13007,-1.17443,-1.66329,1.04478,0.564719,5.70486,0.723948,-0.24633,-0.148102,-3.15782,1.42301,-0.964299,-2.03375,-1.71983,-3.08088,-1.22557,-4.67246,-0.527988,0.0811192,-2.43842,-2.50181,-3.51856,-1.06322,1.27012,1.51709
pliers_5_2_69,0.460853,-0.304275,0.879459,0.672518,1.88417,-1.03646,-2.65641,1.89956,15.1115,1.79718,5.4333,0.893627,-1.15859,-1.85134,-0.0945773,-1.68157,0.162696,-2.05409,0.266154,-1.06177,-0.730983,-3.21022,-0.154616,-2.38695,2.29628,-1.53655,-0.557499,-1.00367,-1.8236,1.76579,0.628207,4.44743,-0.562709,-0.535871,1.88004,-1.31773,1.7674,-0.394778,-2.08569,-3.16043,-1.05314,0.793327,-4.14275,-0.61328,0.0109288,-1.98377,-1.15336,-2.68095,-1.25497,0.0571929,0.782681
pliers_5_4_196,0.282732,-0.00978425,1.18843,0.887379,3.26915,-0.132244,-4.15162,2.47457,16.7669,-0.16177,5.48862,1.02015,-2.79985,-2.36709,-0.273828,-2.18893,0.350603,-2.88141,-3.33957,-1.06553,-0.630058,-2.51366,-2.79434,-1.31399,3.31351,0.756564,-1.69214,1.84864,1.19682,0.368754,0.0826594,3.51066,-0.820569,-0.489958,1.88072,-3.1296,1.75985,-1.58863,-1.56924,-2.85752,-0.454372,-1.78479,-1.65007,-0.614417,-0.121409,-2.76779,-1.16855,-4.91271,-0.287846,-0.388084,4.04283
pliers_5_4_49,1.19509,-1.67546,1.90575,0.999163,2.80918,-0.0602771,-3.60479,1.91664,15.8266,1.42715,5.46759,0.531002,-1.4623,-0.854759,-0.0420692,-1.69331,-0.961282,-2.88733,-1.45596,-1.29451,-0.793394,-2.77897,-0.224959,-2.47692,1.85436,-1.31252,-1.10297,-0.290091,0.68794,1.33467,0.0431972,3.61683,-1.31559,-0.0911601,0.62192,-2.35956,2.5324,-0.323138,-1.83731,-2.15101,-1.47449,-1.47006,-3.47551,-1.03798,-0.642928,-1.95263,-1.33963,-4.32767,-0.824335,1.20979,4.09227
pliers_6_1_129,-0.557997,-1.71889,3.04185,-0.15109,4.38561,0.259432,-3.90778,1.11514,20.588,5.24574,6.74942,0.907544,-1.73169,-1.83544,-0.691841,-1.27941,-1.63174,-3.06666,-2.28325,-1.85437,-1.45486,-4.82314,-2.90739,-3.026,3.70553,-1.12797,-3.45513,-1.22011,-0.223357,1.3922,0.257387,3.32285,-0.423938,-1.18246,0.288281,-2.57127,5.66235,-2.17381,-1.88891,0.760298,-2.74548,-0.563052,-4.83159,-0.990395,-0.684912,-3.50982,-2.30395,-3.77526,-2.07788,0.259598,7.71696
pliers_6_1_14,-0.773414,-0.153592,1.96517,0.6211,3.62817,0.986816,-3.78179,0.975689,15.2035,3.8225,3.43633,1.29095,-1.98174,-2.56848,0.306235,-1.30755,0.762269,-3.06251,-1.53387,-0.953313,-1.16783,-1.93844,-1.79642,-1.73277,3.02775,1.06731,-1.81228,-0.848109,-0.505556,0.0791606,0.293759,3.2431,0.158512,-0.551418,-0.595077,-2.74364,2.74662,-2.11132,-1.63105,0.0844846,-2.33707,-2.31331,-1.69125,-1.80475,-0.790115,-2.5128,-0.740622,-4.43476,-0.204426,-0.291827,4.74058
pliers_6_2_25,-1.50079,-1.40169,0.967081,0.359304,3.72335,0.360594,-4.9057,1.48029,17.8125,6.43197,3.5806,1.39701,-2.47719,-2.84059,0.690522,-1.2683,0.266164,-3.63831,-1.9532,-0.714707,-1.07308,-1.33562,-2.21329,-2.0276,3.96374,-0.263674,-1.37709,-1.45728,-0.970059,0.254729,1.1923,4.13529,-0.114086,0.228813,-0.450067,-3.29359,2.81699,-1.96054,-1.92153,-0.181213,-2.16277,-1.94354,-4.07049,-1.92754,-0.299306,-1.75069,-1.03127,-4.32184,-0.438694,0.324345,4.75837
pliers_6_4_108,0.615227,-1.07828,2.16153,0.864674,2.11184,-0.478842,-6.24998,0.916048,17.3098,1.05804,5.13105,1.23912,-1.27738,-2.1254,-0.719874,-1.99263,0.104394,-2.47197,-3.58525,-1.50613,-0.111424,-2.4179,-2.78745,-1.89235,3.56395,0.209876,-2.26075,2.17665,0.626397,1.27665,-0.0190567,4.34749,-1.06609,-0.278869,1.53775,-3.33912,2.40407,-2.03389,-0.869798,-3.47113,-1.01629,-1.22187,-2.14379,0.177135,-1.01953,-2.67643,-1.36522,-4.83097,0.362371,0.146665,5.37651
pliers_6_4_112,0.566239,-1.14798,2.11606,0.783391,2.19307,-0.261518,-5.77348,1.01891,16.5805,0.856794,5.17808,0.876441,-1.40219,-2.32312,-1.10396,-1.96665,-0.370163,-2.47893,-3.5537,-1.19642,-0.873407,-2.17921,-2.78064,-1.72914,3.188,-0.133644,-2.56041,2.60687,1.07415,0.941988,-0.00717902,5.25697,-0.901684,-0.28171,1.94906,-3.33743,2.70683,-1.93784,-0.871452,-2.83074,-1.04845,-1.04406,-1.79633,-0.0340704,-0.534658,-2.56347,-1.55025,-4.7549,-0.564658,0.0267545,4.71582
potato_1_2_153,0.0954963,-0.151883,0.945522,1.64195,-0.422488,-0.606042,-0.813651,-2.02277,0.787709,-3.29122,-0.095471,7.59579,-1.37624,-1.10625,-0.167685,2.45804,2.70188,-2.47611,-2.01128,-0.724723,-0.494268,-2.02863,0.237343,0.475691,-2.04806,0.0400998,2.07732,-1.57304,2.10277,-1.33922,-3.12242,-0.377476,-1.7013,-1.23037,2.49765,-2.46624,1.38371,-1.39907,10.0885,-0.223036,-1.32694,-2.74975,8.13554,-1.79739,-0.893296,-1.28957,-1.48359,-1.6203,1.9355,-1.76858,-0.756978
potato_1_2_198,0.599564,-0.313936,1.56096,2.53608,-0.823511,-0.780571,-1.51125,-1.98026,0.880195,-2.88202,-0.250312,6.80091,-1.34968,-0.817113,-0.101047,1.38836,2.38632,-2.70922,-2.04783,-0.684763,-0.807303,-1.71588,0.85767,-0.165183,-2.0066,-0.354983,0.392668,-1.30013,2.81581,-1.55183,-3.40884,-0.197086,-1.92685,-1.51558,2.72635,-2.38238,1.29444,-1.09886,10.8365,-0.571668,-1.1015,-2.89604,8.97352,-2.104,-0.576371,-1.25459,-1.07784,-1.49593,1.7873,-1.90817,-0.836535
potato_1_4_101,-0.554465,-0.545853,1.67763,2.50161,-0.129994,-1.16953,-0.79815,-1.57902,0.975548,-3.57095,0.0771333,6.45294,-1.92477,-0.932602,0.585298,1.27171,4.9368,-2.68709,-2.25624,-1.40837,-0.113215,-2.23401,-0.293678,0.769557,-1.90703,0.128441,2.81018,-1.56705,1.31843,-1.64876,-3.11116,-0.513687,-1.86853,-0.999389,3.27379,-1.99017,0.344217,-1.23627,10.2125,-0.0315147,-0.816843,-2.88682,7.00849,-2.09629,-0.726547,-1.8158,-0.867263,-2.87462,1.63114,-1.8124,-0.393678
potato_1_4_134,-0.569796,-0.381764,2.48199,0.448428,0.0277293,-0.917087,0.140566,-1.24154,0.403155,-3.4097,-0.0302211,5.36143,-1.99811,-1.70626,0.182599,1.57143,6.71312,-2.73645,-1.76134,-1.14446,-0.849066,-2.37789,0.509909,0.528606,-2.64313,0.115096,6.18283,-0.472057,1.3954,-1.76441,-2.93686,-1.57307,-2.0144,-1.04695,3.17564,-1.82912,0.807338,-1.58932,8.37633,1.52971,-1.37441,-3.20375,6.93625,-2.68996,0.0422425,-2.027,-1.1536,-2.86431,0.802206,-2.17864,-0.269351
potato_1_4_1,0.383787,-0.4379,1.87972,1.75941,-0.408367,-1.07765,-0.522051,-1.28785,1.36781,-3.63767,-0.137547,6.88828,-1.48378,-1.04047,0.0941986,1.16705,4.26975,-2.75673,-2.38682,-1.5042,-0.501699,-2.30848,0.251431,-0.0130181,-1.83037,0.0734565,2.02943,-1.13205,2.18639,-1.20145,-2.8874,-0.79538,-1.8886,-1.32149,4.69318,-2.16736,0.423355,-1.145,8.31297,-0.0623974,0.092165,-2.65657,7.41361,-1.72008,-0.75363,-1.85317,-1.17264,-2.93943,1.2602,-2.14153,-0.388074
potato_2_1_133,-0.465584,0.744586,-2.14599,1.07613,0.823313,-0.388704,3.19435,-3.90004,-1.39011,-5.39635,-0.980773,1.51695,-1.13072,-1.82472,-2.39216,2.21012,3.83442,-1.79453,-1.87337,-2.35748,4.02856,-2.62657,1.20631,1.37559,-2.81099,4.04049,3.64588,-2.92048,1.78623,-1.35875,-3.83873,-2.46066,-0.201994,-3.18352,-0.299854,0.65504,-0.515449,-2.29518,7.68517,-2.76798,3.0241,-2.86611,17.9234,1.16263,-2.36707,-3.514,0.460482,3.23423,1.69221,-1.80286,-2.34805
potato_2_1_152,-0.377728,0.379511,-1.5042,0.254392,1.06061,-0.56954,4.09242,-4.15244,-1.60721,-5.19445,-1.04318,1.40001,-1.06036,-1.69801,-2.00459,2.26583,3.47903,-2.21325,-1.69699,-1.96576,3.20459,-2.51589,2.67182,0.745471,-3.12727,2.72315,4.20565,-2.99928,2.41684,-1.07611,-3.63466,-2.52846,-0.904558,-3.06113,-0.400179,1.75681,-0.320093,-2.60127,8.81886,-2.42464,1.71372,-2.55286,17.6035,0.241917,-2.47112,-3.32744,0.0969984,4.40698,0.810901,-2.21174,-2.0998
potato_2_1_40,0.793319,0.761423,-0.505339,-0.782865,-0.716699,-0.266712,1.11153,-3.52821,-0.456553,-4.5132,-0.993404,1.62693,-0.759538,-1.91883,-2.13484,2.19715,3.31383,-1.84186,-2.14131,-1.54443,2.01679,-1.53429,2.53165,-0.126047,-1.9517,1.55847,3.00078,-0.65697,6.68404,-0.34054,-3.05746,-2.48326,-0.631444,-3.13378,0.679932,-0.119183,-0.582028,-2.29596,3.25625,-1.8611,2.73087,-2.16813,14.5672,0.84077,-1.84674,-2.9968,-1.07396,2.61975,0.985313,-1.71289,-1.2049
potato_2_2_33,-0.786474,1.66815,-2.28926,-0.479939,1.86917,-0.435454,6.40789,-3.95519,-1.21025,-6.12646,-1.31097,1.61601,-1.54456,-2.58665,-2.94489,3.35663,2.83332,-2.04166,-1.61895,-2.69952,2.69673,-2.2887,1.64594,1.92749,-2.64192,3.89212,3.09842,-2.64238,3.93891,-1.41572,-3.58114,-3.25285,-0.129587,-3.71525,0.73976,2.24227,-1.35631,-2.65781,4.74649,-2.65805,4.77788,-3.27348,20.361,2.22537,-3.19951,-4.30935,-0.446059,3.09669,0.0680284,-2.31873,-1.01138
potato_2_2_42,-1.10452,1.78468,-2.01075,-0.537577,1.90818,-0.581411,6.25476,-3.68442,-1.2983,-5.97671,-1.06571,1.36665,-1.62498,-2.53264,-3.09066,3.42198,2.90995,-2.00779,-1.4611,-2.77842,2.67424,-2.2539,1.38498,1.6274,-2.80387,3.33894,3.21392,-2.92243,3.99035,-1.38012,-3.36683,-3.06844,-0.169646,-3.87066,1.12231,2.33524,-1.33025,-2.53956,4.83771,-2.48878,4.5138,-3.23876,19.1278,2.50677,-3.07365,-4.23822,-0.420065,2.98552,0.198322,-2.14548,-0.6767
potato_3_1_188,0.649927,0.851086,0.674328,-3.35782,1.40437,0.481021,4.13407,-4.67892,-2.81026,-7.26892,-2.07539,-0.678986,0.755215,-0.693381,-3.02733,4.04356,1.70225,-0.909003,-0.626207,-1.1016,0.0770315,0.681247,4.29049,-0.53744,1.26362,5.24677,2.22787,3.62111,2.71996,0.213485,-2.14623,-3.37877,-0.200765,-3.56668,0.0358593,2.18111,-1.83211,-3.1851,-2.97331,-3.42212,-1.08647,-1.62178,21.0498,0.403823,-0.93451,-4.23966,1.13943,3.56259,0.81842,-1.81781,-3.18523
potato_3_1_199,0.646751,1.25782,0.945503,-3.24837,1.25256,0.43532,3.32091,-4.47654,-2.7189,-7.38266,-1.90385,-0.380035,0.630698,-0.492628,-3.23836,4.55204,2.00986,-0.265729,-0.812329,-0.690962,-0.507678,0.315849,3.57861,-0.566209,1.50066,5.99747,2.31814,4.11978,4.08017,-0.229921,-2.58446,-2.91822,-0.602266,-3.39257,-0.46407,1.98406,-1.63171,-2.96668,-3.41975,-3.16953,-1.19144,-1.46158,20.7481,0.565286,-1.44041,-4.10643,0.819873,2.48765,0.188299,-2.0707,-3.2546
potato_3_1_65,4.38758,-0.201748,1.17934,-2.8612,-1.16303,-0.0731464,2.5219,-2.51181,-2.21873,-5.66141,-1.23979,-0.792016,0.44358,-0.48228,-3.32132,3.54792,-0.0273606,-0.15142,1.12463,-1.21628,-1.4406,-0.167244,1.34959,2.15122,0.166638,0.915891,0.125026,6.10184,3.91122,-0.680044,-3.15342,-2.85193,-0.902062,-4.20122,0.96348,1.15706,-1.30358,-2.21268,-1.54677,-2.5509,2.765,-1.87531,16.6687,-0.584172,-0.358369,-2.80841,2.17875,1.49652,1.07046,-2.06122,-2.69669
potato_3_2_77,1.56864,-0.260141,2.67964,-0.075173,-0.583712,-1.11659,-1.23886,-2.06287,-0.140973,-4.55134,-1.29464,2.90702,-2.08894,-0.241203,-1.24338,2.47674,2.27489,-1.99483,-2.03778,-1.38877,-0.823404,-1.38649,-0.00170052,2.02368,-0.75884,0.138998,1.71825,3.60019,3.24645,-0.613506,-2.41937,-1.79495,-2.21765,-2.41676,2.88127,-1.49535,-0.779057,-1.37455,4.14513,-1.6569,0.408764,-2.94154,13.3966,-1.70629,0.544917,-1.77407,0.732143,-1.89805,1.59799,-1.80199,-1.576
potato_3_4_14,3.94524,0.278735,5.0992,-1.11151,-0.361549,-1.44663,1.02227,-2.56357,-1.41802,-5.56329,-1.04393,1.11312,-0.0597518,-0.121496,-2.84343,5.69564,-0.342879,-2.47552,-2.13431,-1.59866,0.280366,-1.57373,1.72361,-0.222228,0.445789,2.43738,-0.586526,3.54203,2.63113,-1.38905,-3.10034,-1.27231,-1.15296,-3.09785,0.84668,-0.346939,-0.165896,-1.77046,1.59219,-2.74017,-1.28403,-2.13178,17.1602,-1.38817,0.0630733,-2.67796,1.00034,-0.0168555,0.953839,-1.81324,-2.46142
potato_4_2_194,1.06558,0.598849,1.46001,-3.11383,1.21754,-0.040573,6.71191,-3.82118,-3.11034,-6.73137,-1.64618,-1.02799,0.36758,-1.79566,-3.04035,4.16949,1.88977,-1.10348,-0.253745,-1.32955,-1.2583,-0.280943,4.07263,0.359445,0.573658,3.95614,2.02644,3.63495,5.34053,-0.874476,-2.86509,-4.07006,-0.244327,-3.83755,0.819032,3.0081,-2.26792,-3.05379,-2.46169,-2.14539,-0.556801,-1.90759,21.038,-0.469104,-0.919269,-4.32174,0.478703,3.15829,-0.349554,-2.5588,-2.2582
potato_4_2_1,1.1109,0.376499,1.83247,-3.27876,1.03001,-0.0881592,6.62157,-3.7934,-3.0588,-6.80627,-1.96433,-0.766512,0.575678,-1.65527,-2.96239,4.59299,1.762,-1.62943,-0.361472,-1.28423,-1.55391,-0.06924,4.6122,-0.0158672,0.543069,3.93236,2.55412,3.82383,5.41468,-0.691886,-2.9842,-4.29025,-0.521906,-3.86318,1.07287,2.79074,-2.32502,-3.26366,-2.69884,-1.86362,-0.672324,-2.0958,21.5904,-0.675426,-0.791271,-4.3807,0.459173,2.94444,-0.250917,-2.71522,-2.42436
potato_4_2_26,2.16247,0.231532,2.64622,-3.99998,-0.682324,0.299924,4.43724,-3.58456,-2.73036,-6.05662,-2.24713,-0.557666,1.92607,-1.37559,-3.31323,5.38328,0.440436,-1.63741,1.4035,-1.59311,-1.11627,0.440274,4.73348,-0.69209,0.698067,2.89845,0.586161,4.52809,5.27826,-0.933093,-3.47737,-3.63731,-0.13573,-4.60083,0.564507,1.22223,-1.88822,-3.24591,-1.04549,-1.85919,-1.05269,-2.66668,22.8355,-0.568138,-0.853918,-3.74642,-0.157779,2.96187,0.150432,-2.01596,-3.27221
potato_4_2_66,2.38753,-0.520415,0.211786,-2.22934,-1.62387,-0.128871,3.90055,-2.28255,-2.70525,-4.03527,-1.95368,0.0616851,0.893655,-1.50934,-3.53288,4.35008,-0.440286,-0.839223,1.77272,-1.47999,-1.64594,0.139536,1.48263,3.14867,0.75422,1.58813,-2.44603,5.31493,6.21639,-1.58345,-3.7435,-2.08484,-0.421379,-4.497,0.693761,-0.48785,-1.38167,-2.29514,0.510035,0.0953466,1.33693,-2.07988,16.9365,0.0775224,-0.981897,-2.6394,0.128929,2.76729,0.347991,-1.98716,-2.36496
potato_4_2_90,2.35629,-0.656865,1.47614,-1.69553,-0.856838,0.349754,2.22879,-3.15846,-3.36298,-4.73298,-1.8245,-0.899069,1.81886,-1.41027,-2.87017,3.58183,0.484761,-0.96901,0.95019,-0.744334,-0.36209,0.286698,2.96358,0.0470452,1.18844,2.66215,-0.253975,4.48901,6.00354,0.0305687,-2.74981,-3.04052,-0.0713093,-3.56245,-0.30437,0.100944,-2.42677,-1.76872,-1.60448,-2.11218,-0.719659,-1.62086,17.2923,-0.955698,-0.851384,-2.66148,1.33997,2.89414,1.03734,-1.18382,-3.14641
potato_5_1_106,-1.08162,1.54271,-1.31137,-3.46518,1.11533,0.904193,0.876671,-5.41535,-2.91598,-7.20354,-2.49635,0.0425614,2.22591,-1.16334,-3.30678,3.89195,-0.441922,0.21774,-2.02101,-1.4604,2.67014,0.397478,3.86769,-0.18509,0.229324,6.56186,5.9644,2.07913,5.14922,-0.0135942,-2.50795,-4.51291,0.831327,-3.28654,-1.92364,2.17304,-2.19243,-3.3472,-1.56325,-1.3032,-0.512033,-1.45664,20.6204,3.19411,-2.37522,-4.29987,-0.085882,6.16475,1.0672,-1.89392,-3.61956
potato_5_1_190,-1.26598,3.14164,-2.03032,-3.36538,1.7305,1.11417,1.46142,-5.12975,-2.16341,-7.94036,-2.80198,-0.0436565,1.02073,-1.51168,-4.32856,1.86428,-0.253884,0.988576,-2.09731,-2.2954,3.8205,-0.15744,2.45816,-0.608368,-0.0162915,7.31262,4.65029,2.31085,3.77446,0.328174,-2.15425,-4.46026,1.36097,-4.16296,-0.54368,2.16648,-1.97351,-3.08795,-2.15404,-2.44463,2.17725,-1.81111,23.6541,5.19456,-3.11787,-5.28357,-0.585904,5.19319,0.449963,-1.86851,-2.99834
potato_5_1_27,-1.26998,3.30287,-2.0726,-3.24312,1.81283,1.02474,1.45668,-4.97472,-2.39254,-7.76134,-3.16202,0.220534,0.863308,-1.72007,-4.41309,1.86948,0.115384,1.19107,-2.31653,-2.50181,4.2353,0.282035,1.98461,-0.206687,0.0655051,7.38096,4.34873,2.16157,3.83049,-0.00714777,-2.17581,-4.12097,1.49228,-4.21254,-0.446517,1.47167,-1.93488,-3.11672,-2.46488,-2.86847,2.75308,-1.88599,24.121,6.32399,-2.96672,-5.17095,-0.850617,4.97466,0.315606,-1.77738,-3.70557
potato_5_1_48,-0.430254,1.66849,-1.42213,-2.81103,-0.391748,1.0809,-0.134955,-5.63444,-2.6319,-7.29252,-3.38911,-0.539922,2.28202,-0.644676,-3.81754,0.582679,-0.200206,0.594393,-1.65599,-1.78379,2.67013,0.901592,2.68528,0.350652,-0.584251,3.10325,3.77604,3.14244,5.93443,1.4934,-2.08001,-3.94894,-0.282223,-4.88066,-0.463249,1.09632,-1.66913,-3.03134,-1.9105,-2.56206,2.6629,-1.04241,22.1933,5.39118,-2.55512,-5.07744,-0.94799,5.74883,1.9288,-1.22255,-3.86085
potato_5_4_120,-1.28514,2.10488,-0.817496,-3.37305,-0.334558,0.958238,-0.581738,-6.13394,-3.07618,-8.20208,-3.54386,-1.35496,3.70013,-0.2328,-3.07938,0.219954,-1.34569,1.66865,-1.17352,-1.49768,0.687549,2.68245,5.17594,-1.14533,1.00895,4.12146,1.64285,6.00655,6.60225,-0.513697,-1.75032,-5.02678,-0.0303347,-4.69382,-1.74485,3.58607,-2.03545,-3.51809,-3.03128,-2.60402,3.12582,-1.29217,23.1735,4.41729,-2.30718,-5.12461,0.201764,5.55607,1.54592,-1.89882,-4.86031
potato_6_1_116,-0.201184,2.63526,-0.910757,-3.42569,0.990098,0.874432,1.00394,-4.97903,-2.50213,-7.25676,-2.2864,-0.512267,2.1538,-1.29412,-4.18322,1.36342,-0.0456012,1.45687,-1.45538,-1.65364,1.395,0.566521,3.67477,-1.06731,0.970221,5.30585,2.88442,5.20114,6.12934,-0.0338821,-2.55328,-4.70616,0.279536,-4.40358,0.253701,2.36455,-2.43566,-3.5257,-3.8424,-1.99793,1.76577,-0.909677,22.7064,5.13666,-2.77005,-5.10889,-1.36093,4.86806,-0.267019,-2.10849,-2.68549
potato_6_1_202,-0.631857,1.19206,-1.3679,-3.77089,0.964943,1.89962,0.0928746,-5.07543,-2.71035,-6.46366,-3.2662,-0.661652,3.30255,-1.26616,-3.80644,1.39569,0.0476904,0.826022,-1.00631,-1.71373,2.00153,1.77881,3.82413,-1.71445,0.643646,4.98199,3.86275,5.08023,6.30255,0.419227,-2.64014,-4.82773,0.849311,-4.21515,-0.477714,1.29086,-2.04171,-3.67327,-3.66375,-1.2467,0.201843,-1.50783,21.482,4.84799,-2.12994,-4.5907,-0.936308,5.22465,0.792845,-1.89668,-3.38419
potato_6_1_76,1.66848,-0.254842,-1.19211,-1.23137,-1.37054,0.408166,-2.26967,-4.90641,-1.79384,-6.18237,-3.15501,-0.241196,2.96788,-0.986838,-3.35123,-1.74156,-0.149749,0.724526,-1.73498,-1.26447,2.48184,0.360872,1.94649,0.094472,-0.639222,0.679569,2.36752,5.6647,6.34296,2.06781,-2.22987,-4.02624,-1.28894,-5.08365,0.938313,0.190159,-1.36546,-2.22298,-1.33539,-3.04886,4.89988,-0.78074,19.077,3.87101,-2.12704,-4.84121,-0.685036,3.90477,3.32936,-1.63014,-3.27598
